found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,in_common_v5,sharpness
Euclid VIS,VIS_101542817_0797203,150.06635400530305,1.8687307938434812,-1.9112000465393066,1.6726012229919434,1229.69580078125,101542817,True,True,True,True,False,False,True,True,True,True,0.6485815644264221
Euclid VIS,VIS_101545697_1537262,150.08620924368904,2.4065613481696597,-3.1661012172698975,1.7589991092681885,1226.4249267578125,101545697,False,True,True,True,False,False,False,True,True,True,0.6749347448348999
JWST F115W,F115W_A1_0012846,149.8658226429114,2.1146272322672215,-5.833995819091797,34.46308135986328,1221.5750732421875,A1,False,True,False,True,False,True,True,True,True,True,0.6635677814483643
JWST F115W,F115W_B7_1091858,150.06795334726334,2.4125573534151012,-6.630077838897705,35.8992919921875,1218.904541015625,B7,False,True,False,True,False,True,False,True,True,True,0.6379148364067078
Euclid VIS,VIS_101545697_1533894,150.04884517156498,2.3824225631330447,-3.0085554122924805,1.7432944774627686,1215.4752197265625,101545697,False,True,True,True,False,False,True,True,True,True,0.6911847591400146
Euclid VIS,VIS_101545696_1521046,149.9384555522279,2.6104886646406618,-3.18019437789917,1.6934131383895874,1213.130126953125,101545696,True,True,True,True,False,False,True,True,True,True,0.6664091348648071
Euclid VIS,VIS_101542816_0770454,149.95112519474452,1.9789272945703322,-3.309194564819336,1.719476342201233,1211.26611328125,101542816,False,True,True,True,False,False,True,True,True,True,0.6499922275543213
JWST F115W,F115W_A1_0043544,149.80819707539433,2.23404284524133,-6.465055465698242,34.126914978027344,1209.659423828125,A1,False,True,False,True,False,True,True,True,True,True,0.6382213830947876
JWST F115W,F115W_B7_1047943,150.02045509530961,2.2625774473848024,-5.923761367797852,35.556819915771484,1207.2764892578125,B7,False,True,False,True,False,True,False,True,True,True,0.6601607799530029
JWST F115W,F115W_B4_0887670,150.2913212059761,2.410789445567229,-6.529950141906738,35.421226501464844,1195.708251953125,B4,False,True,False,True,False,True,True,True,True,True,0.6634244918823242
JWST F115W,F115W_A1_0040748,149.89778939081057,2.195300308580694,-5.675475597381592,33.72396469116211,1195.37646484375,A1,False,True,False,True,False,True,True,True,True,True,0.6950622797012329
JWST F115W,F115W_B8_1160682,150.24474652783093,2.36433474931471,-6.611652374267578,34.41018295288086,1191.9713134765625,B8,False,True,False,True,False,True,True,True,True,True,0.6161965727806091
Euclid VIS,VIS_101547135_1790307,149.92368124577533,2.608605587173266,-3.3906917572021484,2.0471534729003906,1175.548095703125,101547135,True,True,True,True,False,False,True,True,True,True,0.6572996377944946
JWST F115W,F115W_B9_1224271,150.37711236599884,2.317482022861711,-6.638136386871338,34.14508819580078,1168.7403564453125,B9,False,True,False,True,False,True,False,True,True,True,0.6260178089141846
Euclid VIS,VIS_101545696_1454603,149.86084271066113,2.3804676319892106,-3.1051716804504395,1.6280473470687866,1166.30322265625,101545696,False,True,True,True,False,False,True,True,True,True,0.6654626727104187
JWST F115W,F115W_A1_0069914,149.83197935066752,2.317510650598286,-6.6025519371032715,32.8255615234375,1163.53173828125,A1,False,True,False,True,False,True,True,True,True,True,0.6115826964378357
Euclid VIS,VIS_101545697_1559813,150.06760017683473,2.586325412154049,-3.2381930351257324,1.6677266359329224,1162.787109375,101545697,False,True,True,True,False,False,False,True,True,True,0.6537646055221558
Euclid VIS,VIS_101545698_1580939,150.2387512332674,2.465319032285265,-3.2609760761260986,1.8494184017181396,1159.2337646484375,101545698,True,True,True,True,False,False,True,True,True,True,0.6340209245681763
JWST F115W,F115W_A9_0595462,150.2066329849658,1.8232609414906125,-6.674204349517822,33.85239791870117,1146.03369140625,A9,False,True,False,True,True,True,True,True,True,True,0.5680540800094604
JWST F115W,F115W_B3_0845727,150.20086866324107,2.511155686542213,-6.503748893737793,33.45840835571289,1132.964599609375,B3,False,True,False,True,False,True,False,True,True,True,0.6136056780815125
JWST F115W,F115W_A3_0215024,150.10221613678698,2.049495776758653,-6.562172889709473,32.59892272949219,1122.7513427734375,A3,False,True,False,True,False,True,True,True,True,True,0.60222989320755
Euclid VIS,VIS_101544257_1230287,150.07839266260103,2.389572063375762,-2.900386333465576,1.396060585975647,1119.35791015625,101544257,True,True,True,True,False,False,True,True,True,True,0.6613569259643555
JWST F115W,F115W_A3_0202169,150.0231471351127,2.0320800588647105,-5.653045177459717,32.40900802612305,1116.21044921875,A3,False,True,False,True,False,True,True,True,True,True,0.6932670474052429
Euclid VIS,VIS_101542816_0757402,149.75075855909853,1.9508200997526095,-2.9146206378936768,1.5812548398971558,1113.8974609375,101542816,False,True,True,True,False,False,True,True,True,True,0.6912593841552734
JWST F115W,F115W_B2_0767600,150.13716375712687,2.463126302895397,-6.5756754875183105,32.95478439331055,1104.8175048828125,B2,False,True,False,True,True,True,True,True,True,True,0.5813871026039124
Euclid VIS,VIS_101545697_1534307,150.08415858459844,2.3861872148648007,-3.253812789916992,1.5811549425125122,1102.4268798828125,101545697,True,True,True,True,False,False,True,True,True,True,0.6418197154998779
JWST F115W,F115W_B7_1049693,150.00904517924084,2.274969470623386,-6.520269393920898,32.1987419128418,1093.2581787109375,B7,False,True,False,True,False,True,False,True,True,True,0.6505085825920105
Euclid VIS,VIS_101545697_1566149,150.02207318304704,2.6314344366824525,-3.0909810066223145,1.5674879550933838,1092.8978271484375,101545697,True,True,True,True,False,False,True,True,True,True,0.6646022200584412
JWST F115W,F115W_B8_1137092,150.2228722570241,2.283847842775172,-6.451440334320068,31.541316986083984,1092.5936279296875,B8,False,True,False,True,False,True,True,True,True,True,0.6772456169128418
JWST F115W,F115W_A9_0627867,150.26030220915857,1.9322030724220987,-5.846395015716553,32.244998931884766,1091.6170654296875,A9,False,True,False,True,False,True,True,True,True,True,0.6343560814857483
JWST F115W,F115W_B10_0722527,150.41096068969279,2.238248110879687,-6.612887859344482,33.024715423583984,1086.3782958984375,B10,False,True,False,True,False,True,True,True,True,True,0.6323084831237793
Euclid VIS,VIS_101545696_1465831,149.8843951624386,2.4480261134267436,-3.1089818477630615,1.5143322944641113,1084.83984375,101545696,False,True,True,True,False,False,False,True,True,True,0.6666995286941528
JWST F115W,F115W_A9_0590442,150.10930993946204,1.8415951338243477,-6.253742218017578,32.031517028808594,1084.389892578125,A9,False,True,False,True,True,True,False,True,True,True,0.6672223806381226
Euclid VIS,VIS_101544258_1250146,150.45899623350925,2.1709413919817084,-2.9773828983306885,1.5028679370880127,1081.1517333984375,101544258,True,True,True,True,False,False,True,True,True,True,0.6925250291824341
JWST F115W,F115W_A9_0636546,150.23935665536564,1.9634970809687717,-5.705879211425781,31.930673599243164,1080.9759521484375,A9,False,True,False,True,False,True,True,True,True,True,0.6611945033073425
JWST F115W,F115W_B7_1060962,150.1006416643287,2.299154991717083,-5.750154495239258,31.781803131103516,1079.1015625,B7,False,True,False,True,False,True,True,True,True,True,0.6986033320426941
JWST F115W,F115W_B8_1123181,150.10009843000233,2.2971300341799434,-6.5420637130737305,30.901609420776367,1070.43408203125,B8,False,True,False,True,False,True,True,True,True,True,0.646352231502533
Euclid VIS,VIS_101542817_0796130,150.0662989122359,1.8672365983088048,-3.1319096088409424,1.4526903629302979,1068.0174560546875,101542817,False,True,True,True,False,False,True,True,True,True,0.6469010710716248
JWST F115W,F115W_B10_0748083,150.45093075339724,2.2981013374641632,-5.766651630401611,32.33612823486328,1063.7265625,B10,False,True,False,True,False,True,True,True,True,True,0.6918231844902039
JWST F115W,F115W_B3_0860551,150.31743845629677,2.5258239350242206,-5.82428503036499,31.381847381591797,1062.6483154296875,B3,False,True,False,True,False,True,True,True,True,True,0.6873090863227844
JWST F115W,F115W_A8_0555095,149.9787417898332,1.981071926477299,-6.435013771057129,31.623729705810547,1062.5667724609375,A8,False,True,False,True,True,True,True,True,True,True,0.6349321007728577
JWST F115W,F115W_B1_0677949,149.94297673333574,2.600661416721783,-6.822152137756348,31.613143920898438,1057.6553955078125,B1,False,True,False,True,False,True,True,True,True,True,0.5571932196617126
JWST F115W,F115W_B6_1024186,149.98627684119057,2.415413228640511,-6.404095649719238,31.334720611572266,1051.9058837890625,B6,False,True,False,True,False,True,True,True,True,True,0.651470959186554
Euclid VIS,VIS_101544258_1261169,150.318162397523,2.2516547871053376,-2.434814929962158,1.4579715728759766,1048.8536376953125,101544258,False,True,True,True,False,False,True,True,True,True,0.694177508354187
Euclid VIS,VIS_101542817_0825933,149.94307739977623,1.9090553734302413,-2.365837335586548,1.4217751026153564,1045.28857421875,101542817,True,True,True,True,False,False,True,True,True,True,0.69991135597229
JWST F115W,F115W_A8_0527058,149.99387379815013,1.85867057577696,-6.568943023681641,30.88580322265625,1037.772216796875,A8,False,True,False,True,True,True,False,True,True,True,0.6292357444763184
Euclid VIS,VIS_101545696_1523518,149.96767106050817,2.6186405328277673,-3.1198854446411133,1.4458783864974976,1035.80078125,101545696,True,True,True,True,False,False,True,True,True,True,0.6209163069725037
Euclid VIS,VIS_101544257_1212003,150.0440092816159,2.266372745669172,-2.887345552444458,1.2888035774230957,1033.3594970703125,101544257,False,True,True,True,False,False,False,True,True,True,0.6619555950164795
JWST F115W,F115W_B2_0786916,150.05191763021324,2.580467256808848,-6.396775245666504,30.696748733520508,1029.1163330078125,B2,False,True,False,True,False,True,False,True,True,True,0.6606776118278503
JWST F115W,F115W_B5_0927906,150.48612476095,2.2716429439336023,-6.511892795562744,31.58968162536621,1028.7886962890625,B5,False,True,False,True,False,True,True,True,True,True,0.632645308971405
JWST F115W,F115W_A7_0503551,149.88969861129624,2.049676169705615,-6.3914899826049805,30.40839958190918,1027.931396484375,A7,False,True,False,True,False,True,False,True,True,True,0.663954496383667
Euclid VIS,VIS_101545698_1574028,150.37920505308756,2.411608851465757,-3.0016515254974365,1.639876127243042,1027.890625,101545698,False,True,True,True,False,False,True,True,True,True,0.6834586262702942
Euclid VIS,VIS_101544257_1221530,150.22668433902908,2.3312014246368973,-2.8309264183044434,1.265405535697937,1014.5989379882812,101544257,True,True,True,True,False,False,True,True,True,True,0.6566622853279114
Euclid VIS,VIS_101542816_0778566,149.88838179826084,2.0440810374744993,-3.067986488342285,1.4397622346878052,1014.2245483398438,101542816,True,True,True,True,False,False,False,True,True,True,0.6499569416046143
Euclid VIS,VIS_101544256_1146740,149.98101270817546,2.231973675627068,-2.792224407196045,1.1478248834609985,1012.0054931640625,101544256,True,True,True,True,False,False,True,True,True,True,0.6564539074897766
Euclid VIS,VIS_101544258_1280220,150.28898095834793,2.386736881289054,-3.0126566886901855,1.4066321849822998,1011.9205322265625,101544258,False,True,True,True,False,False,False,True,True,True,0.6553432941436768
Euclid VIS,VIS_101544257_1203242,150.2184465678334,2.2061973855836627,-2.511625051498413,1.2601028680801392,1010.3472900390625,101544257,False,True,True,True,False,False,True,True,True,True,0.6940063238143921
Euclid VIS,VIS_101544256_1148921,149.90216660188074,2.2458672498878447,-2.7297208309173584,1.1425158977508545,1007.32470703125,101544256,True,True,True,True,False,False,True,True,True,True,0.644987940788269
Euclid VIS,VIS_101544257_1216325,150.10009649601767,2.297131039518151,-2.8044536113739014,1.2509922981262207,1003.04248046875,101544257,False,True,True,True,False,False,True,True,True,True,0.6438296437263489
JWST F115W,F115W_A6_0410096,149.74507734637447,1.9870348187759743,-6.4914960861206055,29.560184478759766,1002.1773071289062,A6,False,True,False,True,False,True,True,True,True,True,0.6137730479240417
Euclid VIS,VIS_101542817_0835236,150.05131503829236,1.979856897112269,-2.755833148956299,1.36278235912323,1001.9171142578125,101542817,True,True,True,True,False,False,True,True,True,True,0.6946367025375366
JWST F115W,F115W_B6_1022204,149.9862883079831,2.408344237956348,-6.4609880447387695,29.843711853027344,1001.8527221679688,B6,False,True,False,True,False,True,True,True,True,True,0.6181968450546265
Euclid VIS,VIS_101544258_1280700,150.45053083166064,2.3903382578626498,-3.078701972961426,1.382539987564087,994.5888061523438,101544258,True,True,True,True,False,False,False,True,True,True,0.634920597076416
JWST F115W,F115W_A2_0160766,149.9052846246651,2.1989566003022705,-6.511662483215332,29.236082077026367,990.275390625,A2,False,True,False,True,True,True,True,True,True,True,0.5922731161117554
Euclid VIS,VIS_101544256_1178810,149.84051396896604,2.373666664302102,-2.5025148391723633,1.1165854930877686,984.4625854492188,101544256,True,True,True,True,False,False,True,True,True,True,0.6817476153373718
JWST F115W,F115W_B3_0864686,150.27210364749547,2.5565363082936865,-6.448536396026611,29.011472702026367,982.3829956054688,B3,False,True,False,True,True,True,True,True,True,True,0.6359682679176331
Euclid VIS,VIS_101544256_1175131,149.94103358859564,2.3651781218494605,-2.700108528137207,1.1140854358673096,982.2583618164062,101544256,True,True,True,True,False,False,True,True,True,True,0.6663219928741455
Euclid VIS,VIS_101545696_1516302,149.9715693579517,2.595008008200786,-3.0815682411193848,1.3586527109146118,973.3138427734375,101545696,True,True,True,True,False,False,True,True,True,True,0.6144968867301941
JWST F115W,F115W_A4_0282981,150.27691903329654,1.9392307622107463,-5.596604824066162,28.715373992919922,972.591064453125,A4,False,True,False,True,False,True,True,True,True,True,0.684106707572937
JWST F115W,F115W_A4_0332567,150.19948048163909,2.147985629855867,-6.356934547424316,28.69453239440918,971.8851928710938,A4,False,True,False,True,False,True,True,True,True,True,0.6800134778022766
JWST F115W,F115W_A8_0554891,150.0621529629047,1.9472396246283643,-6.426357746124268,28.67815399169922,963.5945434570312,A8,False,True,False,True,True,True,True,True,True,True,0.5945862531661987
JWST F115W,F115W_A9_0602704,150.17832763715288,1.867985439184251,-6.3158392906188965,28.19329071044922,954.4511108398438,A9,False,True,False,True,False,True,True,True,True,True,0.6234970688819885
JWST F115W,F115W_A9_0587289,150.21587531542093,1.7815281280861777,-6.1655049324035645,28.136550903320312,952.5302734375,A9,False,True,False,True,True,True,True,True,True,True,0.6623134016990662
Euclid VIS,VIS_101544256_1131599,149.7973312619798,2.132652038713847,-2.6639649868011475,1.0803577899932861,952.5216064453125,101544256,True,True,True,True,False,False,True,True,True,True,0.6695172786712646
JWST F115W,F115W_B8_1122588,150.09025752137075,2.2938222161906214,-6.71000862121582,27.456438064575195,951.0930786132812,B8,False,True,False,True,False,True,True,True,True,True,0.6208752989768982
Euclid VIS,VIS_101542817_0840642,150.07018463638897,2.02124323089478,-2.691375255584717,1.2935055494308472,950.98486328125,101542817,False,True,True,True,False,False,True,True,True,True,0.6928623914718628
JWST F115W,F115W_B4_0905727,150.41559938592732,2.430160895914517,-7.09627103805542,28.05402946472168,947.0150756835938,B4,False,True,False,True,False,True,True,True,True,True,0.6784205436706543
JWST F115W,F115W_B2_0785511,150.18033763769344,2.523721435465362,-5.499631881713867,27.77511978149414,931.16796875,B2,False,True,False,True,False,True,True,True,True,True,0.6882304549217224
